wrapperType,kind,artistId,collectionId,trackId,artistName,collectionName,trackName,collectionCensoredName,trackCensoredName,collectionArtistId,collectionArtistName,artistViewUrl,collectionViewUrl,trackViewUrl,previewUrl,artworkUrl30,artworkUrl60,artworkUrl100,collectionPrice,trackPrice,releaseDate,collectionExplicitness,trackExplicitness,discCount,discNumber,trackCount,trackNumber,trackTimeMillis,country,currency,primaryGenreName,radioStationUrl,isStreamable,collectionArtistViewUrl
track,song,14738507,265010827,265011960,Craig Armstrong & AR Rahman,Elizabeth - The Golden Age (Music from the Motion Picture),Storm,Elizabeth - The Golden Age (Music from the Motion Picture),Storm,3249567,,https://itunes.apple.com/us/artist/craig-armstrong/id14738507?uo=4,https://itunes.apple.com/us/album/storm/id265010827?i=265011960&uo=4,https://itunes.apple.com/us/album/storm/id265010827?i=265011960&uo=4,http://a1825.phobos.apple.com/us/r1000/070/Music/f4/59/3a/mzm.lnqgpdva.aac.p.m4a,http://is3.mzstatic.com/image/thumb/Music/v4/5f/8e/b0/5f8eb09f-252b-fce5-08bb-b47e02ace748/source/30x30bb.jpg,http://is3.mzstatic.com/image/thumb/Music/v4/5f/8e/b0/5f8eb09f-252b-fce5-08bb-b47e02ace748/source/60x60bb.jpg,http://is3.mzstatic.com/image/thumb/Music/v4/5f/8e/b0/5f8eb09f-252b-fce5-08bb-b47e02ace748/source/100x100bb.jpg,9.99,0.99,2007-10-09T07:00:00Z,notExplicit,notExplicit,1,1,20,18,180347,USA,USD,Soundtrack,https://itunes.apple.com/station/idra.265011960,TRUE,https://itunes.apple.com/us/artist/a.-r.-rahman/id3249567?uo=4
track,song,3249567,258049924,258049955,A. R. Rahman,Bombay (Original Soundtrack),Bombay Theme,Bombay (Original Soundtrack),Bombay Theme,36270,Various Artists,https://itunes.apple.com/us/artist/a.-r.-rahman/id3249567?uo=4,https://itunes.apple.com/us/album/bombay-theme/id258049924?i=258049955&uo=4,https://itunes.apple.com/us/album/bombay-theme/id258049924?i=258049955&uo=4,http://a1346.phobos.apple.com/us/r1000/089/Music/04/3d/c9/mzm.lfbdffej.aac.p.m4a,http://is4.mzstatic.com/image/thumb/Music/v4/fb/d3/8b/fbd38bb5-fa5a-3e47-9415-13beb586ee15/source/30x30bb.jpg,http://is4.mzstatic.com/image/thumb/Music/v4/fb/d3/8b/fbd38bb5-fa5a-3e47-9415-13beb586ee15/source/60x60bb.jpg,http://is4.mzstatic.com/image/thumb/Music/v4/fb/d3/8b/fbd38bb5-fa5a-3e47-9415-13beb586ee15/source/100x100bb.jpg,9.99,0.99,2007-06-26T07:00:00Z,notExplicit,notExplicit,1,1,6,5,318333,USA,USD,Soundtrack,https://itunes.apple.com/station/idra.258049955,TRUE,
track,song,3249567,399794003,399794020,A. R. Rahman,127 Hours (Music from the Motion Picture),Touch of the Sun,127 Hours (Music from the Motion Picture),Touch of the Sun,36270,Various Artists,https://itunes.apple.com/us/artist/a.-r.-rahman/id3249567?uo=4,https://itunes.apple.com/us/album/touch-of-the-sun/id399794003?i=399794020&uo=4,https://itunes.apple.com/us/album/touch-of-the-sun/id399794003?i=399794020&uo=4,http://a332.phobos.apple.com/us/r1000/088/Music/52/ad/5c/mzm.exlfnmxw.aac.p.m4a,http://is3.mzstatic.com/image/thumb/Music/v4/8c/2b/ef/8c2bef25-fd7c-12d8-079d-47130fe934ea/source/30x30bb.jpg,http://is3.mzstatic.com/image/thumb/Music/v4/8c/2b/ef/8c2bef25-fd7c-12d8-079d-47130fe934ea/source/60x60bb.jpg,http://is3.mzstatic.com/image/thumb/Music/v4/8c/2b/ef/8c2bef25-fd7c-12d8-079d-47130fe934ea/source/100x100bb.jpg,11.99,1.29,2010-11-02T07:00:00Z,notExplicit,notExplicit,1,1,14,4,279107,USA,USD,Soundtrack,https://itunes.apple.com/station/idra.399794020,TRUE,
track,song,3249567,399794003,399794094,A. R. Rahman,127 Hours (Music from the Motion Picture),Acid Darbari,127 Hours (Music from the Motion Picture),Acid Darbari,36270,Various Artists,https://itunes.apple.com/us/artist/a.-r.-rahman/id3249567?uo=4,https://itunes.apple.com/us/album/acid-darbari/id399794003?i=399794094&uo=4,https://itunes.apple.com/us/album/acid-darbari/id399794003?i=399794094&uo=4,http://a704.phobos.apple.com/us/r1000/106/Music/a2/65/67/mzm.jowzoywx.aac.p.m4a,http://is3.mzstatic.com/image/thumb/Music/v4/8c/2b/ef/8c2bef25-fd7c-12d8-079d-47130fe934ea/source/30x30bb.jpg,http://is3.mzstatic.com/image/thumb/Music/v4/8c/2b/ef/8c2bef25-fd7c-12d8-079d-47130fe934ea/source/60x60bb.jpg,http://is3.mzstatic.com/image/thumb/Music/v4/8c/2b/ef/8c2bef25-fd7c-12d8-079d-47130fe934ea/source/100x100bb.jpg,11.99,1.29,2010-11-02T07:00:00Z,notExplicit,notExplicit,1,1,14,10,261040,USA,USD,Soundtrack,https://itunes.apple.com/station/idra.399794094,TRUE,
track,song,3249567,871289755,871289860,A. R. Rahman,Million Dollar Arm (Original Motion Picture Soundtrack),Million Dollar Dream (feat. Iggy Azalea),Million Dollar Arm (Original Motion Picture Soundtrack),Million Dollar Dream (feat. Iggy Azalea),,,https://itunes.apple.com/us/artist/a.-r.-rahman/id3249567?uo=4,https://itunes.apple.com/us/album/million-dollar-dream-feat./id871289755?i=871289860&uo=4,https://itunes.apple.com/us/album/million-dollar-dream-feat./id871289755?i=871289860&uo=4,http://a719.phobos.apple.com/us/r1000/036/Music2/v4/92/7c/91/927c91a6-5963-baa2-4384-d93c879caedb/mzaf_5149559672261886311.plus.aac.p.m4a,http://is2.mzstatic.com/image/thumb/Music6/v4/7e/f4/ef/7ef4ef60-ce8f-cf23-49d0-93bf96dedf0d/source/30x30bb.jpg,http://is2.mzstatic.com/image/thumb/Music6/v4/7e/f4/ef/7ef4ef60-ce8f-cf23-49d0-93bf96dedf0d/source/60x60bb.jpg,http://is2.mzstatic.com/image/thumb/Music6/v4/7e/f4/ef/7ef4ef60-ce8f-cf23-49d0-93bf96dedf0d/source/100x100bb.jpg,5.99,1.29,2014-05-13T07:00:00Z,notExplicit,notExplicit,1,1,16,2,164893,USA,USD,Soundtrack,https://itunes.apple.com/station/idra.871289860,TRUE,
track,song,3249567,399794003,399794019,A. R. Rahman,127 Hours (Music from the Motion Picture),Liberation Begins,127 Hours (Music from the Motion Picture),Liberation Begins,36270,Various Artists,https://itunes.apple.com/us/artist/a.-r.-rahman/id3249567?uo=4,https://itunes.apple.com/us/album/liberation-begins/id399794003?i=399794019&uo=4,https://itunes.apple.com/us/album/liberation-begins/id399794003?i=399794019&uo=4,http://a313.phobos.apple.com/us/r1000/092/Music/94/dc/a5/mzm.ferdbneo.aac.p.m4a,http://is3.mzstatic.com/image/thumb/Music/v4/8c/2b/ef/8c2bef25-fd7c-12d8-079d-47130fe934ea/source/30x30bb.jpg,http://is3.mzstatic.com/image/thumb/Music/v4/8c/2b/ef/8c2bef25-fd7c-12d8-079d-47130fe934ea/source/60x60bb.jpg,http://is3.mzstatic.com/image/thumb/Music/v4/8c/2b/ef/8c2bef25-fd7c-12d8-079d-47130fe934ea/source/100x100bb.jpg,11.99,1.29,2010-11-02T07:00:00Z,notExplicit,notExplicit,1,1,14,3,134560,USA,USD,Soundtrack,https://itunes.apple.com/station/idra.399794019,TRUE,
track,song,3249567,399794003,399794077,A. R. Rahman,127 Hours (Music from the Motion Picture),Liberation In a Dream,127 Hours (Music from the Motion Picture),Liberation In a Dream,36270,Various Artists,https://itunes.apple.com/us/artist/a.-r.-rahman/id3249567?uo=4,https://itunes.apple.com/us/album/liberation-in-a-dream/id399794003?i=399794077&uo=4,https://itunes.apple.com/us/album/liberation-in-a-dream/id399794003?i=399794077&uo=4,http://a1557.phobos.apple.com/us/r1000/069/Music/f9/01/6d/mzm.zkmqbhge.aac.p.m4a,http://is3.mzstatic.com/image/thumb/Music/v4/8c/2b/ef/8c2bef25-fd7c-12d8-079d-47130fe934ea/source/30x30bb.jpg,http://is3.mzstatic.com/image/thumb/Music/v4/8c/2b/ef/8c2bef25-fd7c-12d8-079d-47130fe934ea/source/60x60bb.jpg,http://is3.mzstatic.com/image/thumb/Music/v4/8c/2b/ef/8c2bef25-fd7c-12d8-079d-47130fe934ea/source/100x100bb.jpg,11.99,1.29,2010-11-02T07:00:00Z,notExplicit,notExplicit,1,1,14,8,245987,USA,USD,Soundtrack,https://itunes.apple.com/station/idra.399794077,TRUE,
track,song,3249567,904714676,904714689,A. R. Rahman,The Hundred-Foot Journey (Original Motion Picture Soundtrack),Reunion,The Hundred-Foot Journey (Original Motion Picture Soundtrack),Reunion,,,https://itunes.apple.com/us/artist/a.-r.-rahman/id3249567?uo=4,https://itunes.apple.com/us/album/reunion/id904714676?i=904714689&uo=4,https://itunes.apple.com/us/album/reunion/id904714676?i=904714689&uo=4,http://a585.phobos.apple.com/us/r1000/008/Music3/v4/c0/84/59/c08459a4-0722-2de9-1ade-9021e684bd0e/mzaf_3047240775252076323.plus.aac.p.m4a,http://is2.mzstatic.com/image/thumb/Music5/v4/25/69/7e/25697e15-705e-f631-e0da-381f0ddb693d/source/30x30bb.jpg,http://is2.mzstatic.com/image/thumb/Music5/v4/25/69/7e/25697e15-705e-f631-e0da-381f0ddb693d/source/60x60bb.jpg,http://is2.mzstatic.com/image/thumb/Music5/v4/25/69/7e/25697e15-705e-f631-e0da-381f0ddb693d/source/100x100bb.jpg,9.99,1.29,2014-08-12T07:00:00Z,notExplicit,notExplicit,1,1,16,12,85533,USA,USD,Soundtrack,https://itunes.apple.com/station/idra.904714689,TRUE,
track,song,3249567,904714676,904714700,"A. R. Rahman, Nakash Aziz & KM Sufi Ensemble",The Hundred-Foot Journey (Original Motion Picture Soundtrack),Afreen,The Hundred-Foot Journey (Original Motion Picture Soundtrack),Afreen,,A. R. Rahman,https://itunes.apple.com/us/artist/a.-r.-rahman/id3249567?uo=4,https://itunes.apple.com/us/album/afreen/id904714676?i=904714700&uo=4,https://itunes.apple.com/us/album/afreen/id904714676?i=904714700&uo=4,http://a548.phobos.apple.com/us/r1000/053/Music3/v4/1c/2a/a9/1c2aa915-42c8-d972-e447-80156922740e/mzaf_3738202318747386526.plus.aac.p.m4a,http://is2.mzstatic.com/image/thumb/Music5/v4/25/69/7e/25697e15-705e-f631-e0da-381f0ddb693d/source/30x30bb.jpg,http://is2.mzstatic.com/image/thumb/Music5/v4/25/69/7e/25697e15-705e-f631-e0da-381f0ddb693d/source/60x60bb.jpg,http://is2.mzstatic.com/image/thumb/Music5/v4/25/69/7e/25697e15-705e-f631-e0da-381f0ddb693d/source/100x100bb.jpg,9.99,1.29,2014-08-12T07:00:00Z,notExplicit,notExplicit,1,1,16,16,245187,USA,USD,Soundtrack,https://itunes.apple.com/station/idra.904714700,TRUE,
track,song,3249567,673998947,673999081,A. R. Rahman,Jab Tak Hai Jaan (Original Motion Picture Soundtrack),Ishq Dance,Jab Tak Hai Jaan (Original Motion Picture Soundtrack),Ishq Dance,,,https://itunes.apple.com/us/artist/a.-r.-rahman/id3249567?uo=4,https://itunes.apple.com/us/album/ishq-dance/id673998947?i=673999081&uo=4,https://itunes.apple.com/us/album/ishq-dance/id673998947?i=673999081&uo=4,http://a809.phobos.apple.com/us/r30/Music6/v4/50/18/e9/5018e9e2-9baa-7f77-d5ed-52ddafaacd74/mzaf_11031594686637874.plus.aac.p.m4a,http://is4.mzstatic.com/image/thumb/Music4/v4/80/7a/f1/807af14e-ccdd-774c-18f3-e3ccf0add5d7/source/30x30bb.jpg,http://is4.mzstatic.com/image/thumb/Music4/v4/80/7a/f1/807af14e-ccdd-774c-18f3-e3ccf0add5d7/source/60x60bb.jpg,http://is4.mzstatic.com/image/thumb/Music4/v4/80/7a/f1/807af14e-ccdd-774c-18f3-e3ccf0add5d7/source/100x100bb.jpg,8.01,0.99,2012-10-01T07:00:00Z,notExplicit,notExplicit,1,1,9,8,208953,USA,USD,Bollywood,https://itunes.apple.com/station/idra.673999081,TRUE,
track,song,3249567,904714676,904714677,A. R. Rahman,The Hundred-Foot Journey (Original Motion Picture Soundtrack),Hassan Learns French Cooking,The Hundred-Foot Journey (Original Motion Picture Soundtrack),Hassan Learns French Cooking,,,https://itunes.apple.com/us/artist/a.-r.-rahman/id3249567?uo=4,https://itunes.apple.com/us/album/hassan-learns-french-cooking/id904714676?i=904714677&uo=4,https://itunes.apple.com/us/album/hassan-learns-french-cooking/id904714676?i=904714677&uo=4,http://a670.phobos.apple.com/us/r1000/132/Music4/v4/f6/a2/0c/f6a20ce6-4de9-cbe9-070d-d404d74b4b61/mzaf_8203526730080926130.plus.aac.p.m4a,http://is2.mzstatic.com/image/thumb/Music5/v4/25/69/7e/25697e15-705e-f631-e0da-381f0ddb693d/source/30x30bb.jpg,http://is2.mzstatic.com/image/thumb/Music5/v4/25/69/7e/25697e15-705e-f631-e0da-381f0ddb693d/source/60x60bb.jpg,http://is2.mzstatic.com/image/thumb/Music5/v4/25/69/7e/25697e15-705e-f631-e0da-381f0ddb693d/source/100x100bb.jpg,9.99,1.29,2014-08-12T07:00:00Z,notExplicit,notExplicit,1,1,16,1,370333,USA,USD,Soundtrack,https://itunes.apple.com/station/idra.904714677,TRUE,
track,song,3249567,904714676,904714679,A. R. Rahman,The Hundred-Foot Journey (Original Motion Picture Soundtrack),New Beginnings,The Hundred-Foot Journey (Original Motion Picture Soundtrack),New Beginnings,,,https://itunes.apple.com/us/artist/a.-r.-rahman/id3249567?uo=4,https://itunes.apple.com/us/album/new-beginnings/id904714676?i=904714679&uo=4,https://itunes.apple.com/us/album/new-beginnings/id904714676?i=904714679&uo=4,http://a845.phobos.apple.com/us/r1000/176/Music3/v4/b3/93/c6/b393c671-510f-1e2d-69eb-5bbfae9bf480/mzaf_7778052392816507784.plus.aac.p.m4a,http://is2.mzstatic.com/image/thumb/Music5/v4/25/69/7e/25697e15-705e-f631-e0da-381f0ddb693d/source/30x30bb.jpg,http://is2.mzstatic.com/image/thumb/Music5/v4/25/69/7e/25697e15-705e-f631-e0da-381f0ddb693d/source/60x60bb.jpg,http://is2.mzstatic.com/image/thumb/Music5/v4/25/69/7e/25697e15-705e-f631-e0da-381f0ddb693d/source/100x100bb.jpg,9.99,1.29,2014-08-12T07:00:00Z,notExplicit,notExplicit,1,1,16,3,280733,USA,USD,Soundtrack,https://itunes.apple.com/station/idra.904714679,TRUE,
track,song,3249567,904714676,904714680,A. R. Rahman,The Hundred-Foot Journey (Original Motion Picture Soundtrack),Vintage Recipe,The Hundred-Foot Journey (Original Motion Picture Soundtrack),Vintage Recipe,,,https://itunes.apple.com/us/artist/a.-r.-rahman/id3249567?uo=4,https://itunes.apple.com/us/album/vintage-recipe/id904714676?i=904714680&uo=4,https://itunes.apple.com/us/album/vintage-recipe/id904714676?i=904714680&uo=4,http://a1578.phobos.apple.com/us/r1000/160/Music5/v4/11/b8/59/11b8594d-c49d-f727-29eb-324776f36a8b/mzaf_4282163915685160240.plus.aac.p.m4a,http://is2.mzstatic.com/image/thumb/Music5/v4/25/69/7e/25697e15-705e-f631-e0da-381f0ddb693d/source/30x30bb.jpg,http://is2.mzstatic.com/image/thumb/Music5/v4/25/69/7e/25697e15-705e-f631-e0da-381f0ddb693d/source/60x60bb.jpg,http://is2.mzstatic.com/image/thumb/Music5/v4/25/69/7e/25697e15-705e-f631-e0da-381f0ddb693d/source/100x100bb.jpg,9.99,1.29,2014-08-12T07:00:00Z,notExplicit,notExplicit,1,1,16,4,126107,USA,USD,Soundtrack,https://itunes.apple.com/station/idra.904714680,TRUE,
track,song,3249567,816171281,816171284,A. R. Rahman,Highway (Original Motion Picture Soundtrack),Maahi Ve,Highway (Original Motion Picture Soundtrack),Maahi Ve,,,https://itunes.apple.com/us/artist/a.-r.-rahman/id3249567?uo=4,https://itunes.apple.com/us/album/maahi-ve/id816171281?i=816171284&uo=4,https://itunes.apple.com/us/album/maahi-ve/id816171281?i=816171284&uo=4,http://a1754.phobos.apple.com/us/r30/Music/v4/65/86/a6/6586a633-2124-9928-28d5-4926e652f85e/mzaf_588667745217455071.plus.aac.p.m4a,http://is3.mzstatic.com/image/thumb/Music6/v4/19/c1/05/19c10566-a681-6899-e316-768364c40d20/source/30x30bb.jpg,http://is3.mzstatic.com/image/thumb/Music6/v4/19/c1/05/19c10566-a681-6899-e316-768364c40d20/source/60x60bb.jpg,http://is3.mzstatic.com/image/thumb/Music6/v4/19/c1/05/19c10566-a681-6899-e316-768364c40d20/source/100x100bb.jpg,9.99,1.29,2014-01-25T08:00:00Z,notExplicit,notExplicit,1,1,9,2,240625,USA,USD,Bollywood,https://itunes.apple.com/station/idra.816171284,FALSE,
track,song,3249567,904714676,904714685,A. R. Rahman,The Hundred-Foot Journey (Original Motion Picture Soundtrack),You Complete Me,The Hundred-Foot Journey (Original Motion Picture Soundtrack),You Complete Me,,,https://itunes.apple.com/us/artist/a.-r.-rahman/id3249567?uo=4,https://itunes.apple.com/us/album/you-complete-me/id904714676?i=904714685&uo=4,https://itunes.apple.com/us/album/you-complete-me/id904714676?i=904714685&uo=4,http://a1523.phobos.apple.com/us/r1000/051/Music4/v4/4a/c9/5b/4ac95b8b-dc11-d7ed-9a72-a516e547baec/mzaf_1428686978479357792.plus.aac.p.m4a,http://is2.mzstatic.com/image/thumb/Music5/v4/25/69/7e/25697e15-705e-f631-e0da-381f0ddb693d/source/30x30bb.jpg,http://is2.mzstatic.com/image/thumb/Music5/v4/25/69/7e/25697e15-705e-f631-e0da-381f0ddb693d/source/60x60bb.jpg,http://is2.mzstatic.com/image/thumb/Music5/v4/25/69/7e/25697e15-705e-f631-e0da-381f0ddb693d/source/100x100bb.jpg,9.99,1.29,2014-08-12T07:00:00Z,notExplicit,notExplicit,1,1,16,9,279213,USA,USD,Soundtrack,https://itunes.apple.com/station/idra.904714685,TRUE,
track,song,3249567,904714676,904714690,A. R. Rahman,The Hundred-Foot Journey (Original Motion Picture Soundtrack),End Credits Suite,The Hundred-Foot Journey (Original Motion Picture Soundtrack),End Credits Suite,,,https://itunes.apple.com/us/artist/a.-r.-rahman/id3249567?uo=4,https://itunes.apple.com/us/album/end-credits-suite/id904714676?i=904714690&uo=4,https://itunes.apple.com/us/album/end-credits-suite/id904714676?i=904714690&uo=4,http://a1156.phobos.apple.com/us/r1000/160/Music3/v4/cb/f7/44/cbf744b9-e1d5-c1f3-a080-e276c1220111/mzaf_4971073944896918411.plus.aac.p.m4a,http://is2.mzstatic.com/image/thumb/Music5/v4/25/69/7e/25697e15-705e-f631-e0da-381f0ddb693d/source/30x30bb.jpg,http://is2.mzstatic.com/image/thumb/Music5/v4/25/69/7e/25697e15-705e-f631-e0da-381f0ddb693d/source/60x60bb.jpg,http://is2.mzstatic.com/image/thumb/Music5/v4/25/69/7e/25697e15-705e-f631-e0da-381f0ddb693d/source/100x100bb.jpg,9.99,1.29,2014-08-12T07:00:00Z,notExplicit,notExplicit,1,1,16,13,156787,USA,USD,Soundtrack,https://itunes.apple.com/station/idra.904714690,TRUE,
track,song,3249567,904714676,904714678,A. R. Rahman,The Hundred-Foot Journey (Original Motion Picture Soundtrack),The Village of Saint Antonin,The Hundred-Foot Journey (Original Motion Picture Soundtrack),The Village of Saint Antonin,,,https://itunes.apple.com/us/artist/a.-r.-rahman/id3249567?uo=4,https://itunes.apple.com/us/album/the-village-of-saint-antonin/id904714676?i=904714678&uo=4,https://itunes.apple.com/us/album/the-village-of-saint-antonin/id904714676?i=904714678&uo=4,http://a1355.phobos.apple.com/us/r1000/139/Music3/v4/fb/e9/cb/fbe9cbdf-52b3-ec43-e0e9-523ae86a93b8/mzaf_2494773030545538401.plus.aac.p.m4a,http://is2.mzstatic.com/image/thumb/Music5/v4/25/69/7e/25697e15-705e-f631-e0da-381f0ddb693d/source/30x30bb.jpg,http://is2.mzstatic.com/image/thumb/Music5/v4/25/69/7e/25697e15-705e-f631-e0da-381f0ddb693d/source/60x60bb.jpg,http://is2.mzstatic.com/image/thumb/Music5/v4/25/69/7e/25697e15-705e-f631-e0da-381f0ddb693d/source/100x100bb.jpg,9.99,1.29,2014-08-12T07:00:00Z,notExplicit,notExplicit,1,1,16,2,242760,USA,USD,Soundtrack,https://itunes.apple.com/station/idra.904714678,TRUE,
